vin_prefix,year,make,model
JTJHT00_3,2003,Lexus,LX
JTJBARB_F,2015,Lexus,NX
JTJBARB_G,2016,Lexus,NX
JTHHP5B_F,2015,Lexus,RC
JT6HF10_X,1999,Lexus,RX
JT6GF10_Y,2000,Lexus,RX
JT6HF10_Y,2000,Lexus,RX
JTJGF10_1,2001,Lexus,RX
JTJGF10_2,2002,Lexus,RX
JTJHF10_3,2003,Lexus,RX
2T2GA31_4,2004,Lexus,RX
2T2HA31_4,2004,Lexus,RX
JTJGA31_4,2004,Lexus,RX
JTJHA31_4,2004,Lexus,RX
2T2GA31_5,2005,Lexus,RX
2T2HA31_5,2005,Lexus,RX
JTJGA31_5,2005,Lexus,RX
2T2GA31_6,2006,Lexus,RX
JTJGW31_6,2006,Lexus,RX
2T2GK31_7,2007,Lexus,RX
JTJGK31_7,2007,Lexus,RX
2T2HK31_8,2008,Lexus,RX
2T2GK31_9,2009,Lexus,RX
2T2BK1B_A,2010,Lexus,RX
2T2ZK1B_A,2010,Lexus,RX
JTJBC1B_B,2011,Lexus,RX
2T2BK1B_C,2012,Lexus,RX
JTJBC1B_C,2012,Lexus,RX
2T2BK1B_D,2013,Lexus,RX
2T2ZK1B_D,2013,Lexus,RX
JTJBK1B_D,2013,Lexus,RX
2T2BK1B_E,2014,Lexus,RX
2T2ZK1B_E,2014,Lexus,RX
JTJBC1B_E,2014,Lexus,RX
2T2BK1B_F,2015,Lexus,RX
2T2ZK1B_F,2015,Lexus,RX
JTJBK1B_F,2015,Lexus,RX
JT8JZ31_N,1992,Lexus,SC
JT8JZ31_S,1995,Lexus,SC
JTHFN48_3,2003,Lexus,SC
5LMEU68_3,2003,Lincoln,Aviator
5LMEU78_3,2003,Lincoln,Aviator
5LMEU68_4,2004,Lincoln,Aviator
5LMEU88_4,2004,Lincoln,Aviator
5LMEU68_5,2005,Lincoln,Aviator
1LNHM97_2,2002,Lincoln,Continental
1LNHM87_3,2003,Lincoln,LS
1LNHM86_5,2005,Lincoln,LS
1LNHM87_6,2006,Lincoln,LS
1LNHM94_9,2009,Lincoln,MKS
1LNHL9E_A,2010,Lincoln,MKS
1LNHL9E_B,2011,Lincoln,MKS
1LNHL9D_C,2012,Lincoln,MKS
1LNHL9D_F,2015,Lincoln,MKS
2LMDU68_8,2008,Lincoln,MKX
2LMDU88_8,2008,Lincoln,MKX
2LMDJ6J_B,2011,Lincoln,MKX
2LMDJ6J_E,2014,Lincoln,MKX
2LMDJ6J_F,2015,Lincoln,MKX
3LNHM26_7,2007,Lincoln,MKZ
3LNHL2G_A,2010,Lincoln,MKZ
3LN6L2G_D,2013,Lincoln,MKZ
3LN6L2G_F,2015,Lincoln,MKZ
5LTPW18_6,2006,Lincoln,Mark LT
5LTPW18_7,2007,Lincoln,Mark LT
5LMRU27_X,1999,Lincoln,Navigator
5LMEU27_Y,2000,Lincoln,Navigator
5LMFU28_2,2002,Lincoln,Navigator
5LMFU28_4,2004,Lincoln,Navigator
5LMFU27_5,2005,Lincoln,Navigator
5LMFU28_5,2005,Lincoln,Navigator
5LMFU27_6,2006,Lincoln,Navigator
5LMFU28_9,2009,Lincoln,Navigator
5LMJJ2H_D,2013,Lincoln,Navigator
1LNLM82_T,1996,Lincoln,Town Car
1LNHM83_1,2001,Lincoln,Town Car
1LNHM82_3,2003,Lincoln,Town Car
1LNHM81_4,2004,Lincoln,Town Car
1LNHM83_4,2004,Lincoln,Town Car
1LNHM81_5,2005,Lincoln,Town Car
1LNHM82_5,2005,Lincoln,Town Car
1LNHM82_7,2007,Lincoln,Town Car
2LNHM82_8,2008,Lincoln,Town Car
2LNBL8C_B,2011,Lincoln,Town Car
ZAMCE39_5,2005,Maserati,Quattroporte
JM1HD46_P,1993,Mazda,929
4F4ZR17_W,1998,Mazda,B-Series
4F4ZR17_Y,2000,Mazda,B-Series
4F4YR16_1,2001,Mazda,B-Series
JM1DKDC_G,2016,Mazda,CX-3
JM3KE2C_D,2013,Mazda,CX-5
JM3KE4D_D,2013,Mazda,CX-5
JM3KE2B_E,2014,Mazda,CX-5
JM3KE2C_E,2014,Mazda,CX-5
JM3KE2D_E,2014,Mazda,CX-5
JM3KE4B_E,2014,Mazda,CX-5
JM3KE4C_E,2014,Mazda,CX-5
JM3KE2C_G,2016,Mazda,CX-5
JM3KE2D_G,2016,Mazda,CX-5
JM3ER29_7,2007,Mazda,CX-7
JM3ER29_8,2008,Mazda,CX-7
JM3ER29_9,2009,Mazda,CX-7
JM3ER2W_A,2010,Mazda,CX-7
JM3TB28_7,2007,Mazda,CX-9
JM3TB38_8,2008,Mazda,CX-9
JM3TB28_9,2009,Mazda,CX-9
JM3TB38_9,2009,Mazda,CX-9
JM3TB3C_B,2011,Mazda,CX-9
JM3TB2C_D,2013,Mazda,CX-9
JM3TB2D_D,2013,Mazda,CX-9
JM3TB3D_E,2014,Mazda,CX-9
JM1NB35_5,2005,Mazda,MAZDASPEED MX-5 Miata
JM1BK34_8,2008,Mazda,MAZDASPEED3
JM1GG12_6,2006,Mazda,MAZDASPEED6
JM3LW28_Y,2000,Mazda,MPV
JM3LW28_5,2005,Mazda,MPV
JM1DE1K_D,2013,Mazda,Mazda2
JM1DE1L_D,2013,Mazda,Mazda2
JM1DE1K_E,2014,Mazda,Mazda2
JM1BK14_4,2004,Mazda,Mazda3
JM1BK14_5,2005,Mazda,Mazda3
JM1BK32_5,2005,Mazda,Mazda3
JM1BK32_6,2006,Mazda,Mazda3
JM1BK32_7,2007,Mazda,Mazda3
JM1BK12_8,2008,Mazda,Mazda3
JM1BK34_8,2008,Mazda,Mazda3
JM1BK32_9,2009,Mazda,Mazda3
JM1BK34_9,2009,Mazda,Mazda3
JM1BL1H_A,2010,Mazda,Mazda3
JM1BL1S_A,2010,Mazda,Mazda3
JM1BL1K_B,2011,Mazda,Mazda3
JM1BL1U_B,2011,Mazda,Mazda3
JM1BL1L_C,2012,Mazda,Mazda3
JM1BL1U_C,2012,Mazda,Mazda3
JM1BL1V_C,2012,Mazda,Mazda3
JM1BL1L_D,2013,Mazda,Mazda3
JM1BL1T_D,2013,Mazda,Mazda3
JM1BL1U_D,2013,Mazda,Mazda3
JM1BM1M_E,2014,Mazda,Mazda3
JM1BM1U_E,2014,Mazda,Mazda3
JM1BM1V_E,2014,Mazda,Mazda3
3MZBM1L_F,2015,Mazda,Mazda3
3MZBM1M_F,2015,Mazda,Mazda3
3MZBM1U_F,2015,Mazda,Mazda3
3MZBM1V_F,2015,Mazda,Mazda3
JM1BM1M_F,2015,Mazda,Mazda3
JM1BM1V_F,2015,Mazda,Mazda3
3MZBM1K_G,2016,Mazda,Mazda3
3MZBM1U_G,2016,Mazda,Mazda3
JM1CR29_7,2007,Mazda,Mazda5
JM1CR29_8,2008,Mazda,Mazda5
JM1CR29_9,2009,Mazda,Mazda5
1YVFP80_3,2003,Mazda,Mazda6
1YVFP80_4,2004,Mazda,Mazda6
1YVHP80_5,2005,Mazda,Mazda6
1YVFP80_6,2006,Mazda,Mazda6
1YVHP80_6,2006,Mazda,Mazda6
1YVHP80_7,2007,Mazda,Mazda6
1YVHP82_7,2007,Mazda,Mazda6
1YVHP80_8,2008,Mazda,Mazda6
1YVHZ8B_B,2011,Mazda,Mazda6
1YVHZ8C_B,2011,Mazda,Mazda6
1YVHZ8D_C,2012,Mazda,Mazda6
1YVHZ8C_D,2013,Mazda,Mazda6
JM1GJ1T_E,2014,Mazda,Mazda6
JM1GJ1U_E,2014,Mazda,Mazda6
JM1GJ1V_E,2014,Mazda,Mazda6
JM1GJ1W_E,2014,Mazda,Mazda6
JM1GJ1V_F,2015,Mazda,Mazda6
JM1GJ1W_F,2015,Mazda,Mazda6
JM1GJ1U_G,2016,Mazda,Mazda6
JM1GJ1V_G,2016,Mazda,Mazda6
JM1NA35_L,1990,Mazda,Miata
JM1NA35_T,1996,Mazda,Miata
JM1NB35_X,1999,Mazda,Miata
JM1NB35_1,2001,Mazda,Miata
JM1NB35_3,2003,Mazda,Miata
JM1NC25_6,2006,Mazda,Miata
JM1NC2E_A,2010,Mazda,Miata
JM1NC2F_A,2010,Mazda,Miata
JM1NC2N_B,2011,Mazda,Miata
JM1NC2P_C,2012,Mazda,Miata
JM1NC2J_D,2013,Mazda,Miata
JM1NDAB_G,2016,Mazda,Miata
JM1NDAC_G,2016,Mazda,Miata
JM1NDAD_G,2016,Mazda,Miata
JM1TA22_X,1999,Mazda,Millenia
JM1BJ22_2,2002,Mazda,Protege
JM1FC35_J,1988,Mazda,RX-7
JM1FE17_4,2004,Mazda,RX-8
JM1FE17_5,2005,Mazda,RX-8
JM1FE17_6,2006,Mazda,RX-8
JM1FE17_7,2007,Mazda,RX-8
4F2YU07_1,2001,Mazda,Tribute
4F2YU08_1,2001,Mazda,Tribute
4F2CZ96_3,2003,Mazda,Tribute
4F2CZ06_4,2004,Mazda,Tribute
4F2CZ04_5,2005,Mazda,Tribute
4F2YZ06_5,2005,Mazda,Tribute
4F2YZ92_5,2005,Mazda,Tribute
4F2CZ02_8,2008,Mazda,Tribute
4F2CY0C_A,2010,Mazda,Tribute
WDBDA29_L,1990,Mercedes-Benz,190
WDBCB25_G,1986,Mercedes-Benz,300
WDBCA24_M,1991,Mercedes-Benz,300
WDBEB28_P,1993,Mercedes-Benz,300
WDBCA35_M,1991,Mercedes-Benz,420
WDBBA48_H,1987,Mercedes-Benz,560
WDBHA28_R,1994,Mercedes-Benz,C
WDBRN47_2,2002,Mercedes-Benz,C
WDBRF40_3,2003,Mercedes-Benz,C
WDBRF61_3,2003,Mercedes-Benz,C
WDBRN40_3,2003,Mercedes-Benz,C
WDBRF64_4,2004,Mercedes-Benz,C
WDBRF40_5,2005,Mercedes-Benz,C
WDBRF52_6,2006,Mercedes-Benz,C
WDBRF54_6,2006,Mercedes-Benz,C
WDBRF52_7,2007,Mercedes-Benz,C
WDBRF54_7,2007,Mercedes-Benz,C
WDBRF92_7,2007,Mercedes-Benz,C
WDDGF54_8,2008,Mercedes-Benz,C
WDDGF56_8,2008,Mercedes-Benz,C
WDDGF54_9,2009,Mercedes-Benz,C
WDDGF77_9,2009,Mercedes-Benz,C
WDDGF5E_A,2010,Mercedes-Benz,C
WDDGF5E_B,2011,Mercedes-Benz,C
WDDGF4H_C,2012,Mercedes-Benz,C
WDDGF4H_D,2013,Mercedes-Benz,C
WDDGF7H_D,2013,Mercedes-Benz,C
WDDGF4H_E,2014,Mercedes-Benz,C
WDBPJ75_3,2003,Mercedes-Benz,CL
WDDEJ71_7,2007,Mercedes-Benz,CL
WDDEJ79_8,2008,Mercedes-Benz,CL
WDDEJ7H_A,2010,Mercedes-Benz,CL
WDDSJ4E_E,2014,Mercedes-Benz,CLA
WDBLJ65_X,1999,Mercedes-Benz,CLK
WDBLJ70_2,2002,Mercedes-Benz,CLK
WDBLK65_3,2003,Mercedes-Benz,CLK
WDBTJ75_5,2005,Mercedes-Benz,CLK
WDBTK75_6,2006,Mercedes-Benz,CLK
WDBTJ72_7,2007,Mercedes-Benz,CLK
WDBTK77_7,2007,Mercedes-Benz,CLK
WDBTK56_8,2008,Mercedes-Benz,CLK
WDDDJ75_6,2006,Mercedes-Benz,CLS
WDDDJ72_7,2007,Mercedes-Benz,CLS
WDBJF65_W,1998,Mercedes-Benz,E
WDBJH65_Y,2000,Mercedes-Benz,E
WDBUF65_3,2003,Mercedes-Benz,E
WDBUF76_4,2004,Mercedes-Benz,E
WDBUF70_5,2005,Mercedes-Benz,E
WDBUF76_5,2005,Mercedes-Benz,E
WDBUF83_5,2005,Mercedes-Benz,E
WDBUF56_6,2006,Mercedes-Benz,E
WDBUF87_6,2006,Mercedes-Benz,E
WDBUF56_7,2007,Mercedes-Benz,E
WDBUF87_7,2007,Mercedes-Benz,E
WDBUF56_8,2008,Mercedes-Benz,E
WDBUF87_8,2008,Mercedes-Benz,E
WDBUF87_9,2009,Mercedes-Benz,E
WDDHF5G_A,2010,Mercedes-Benz,E
WDDHF7H_A,2010,Mercedes-Benz,E
WDDHF8H_A,2010,Mercedes-Benz,E
WDDKJ7C_A,2010,Mercedes-Benz,E
WDDKK5G_B,2011,Mercedes-Benz,E
WDDHF5K_C,2012,Mercedes-Benz,E
WDDHF8J_E,2014,Mercedes-Benz,E
WDCYR49_4,2004,Mercedes-Benz,G
4JGBF71_7,2007,Mercedes-Benz,GL
4JGBF71_9,2009,Mercedes-Benz,GL
4JGBF7B_A,2010,Mercedes-Benz,GL
4JGBF8G_B,2011,Mercedes-Benz,GL
4JGBF7B_C,2012,Mercedes-Benz,GL
4JGDF6E_F,2015,Mercedes-Benz,GL
WDCGG5G_A,2010,Mercedes-Benz,GLK
WDCGG8H_A,2010,Mercedes-Benz,GLK
WDCGG5G_B,2011,Mercedes-Benz,GLK
WDCGG8H_C,2012,Mercedes-Benz,GLK
WDCGG8J_E,2014,Mercedes-Benz,GLK
4JGAB54_Y,2000,Mercedes-Benz,ML
4JGAB75_5,2005,Mercedes-Benz,ML
4JGBB86_6,2006,Mercedes-Benz,ML
4JGBB86_8,2008,Mercedes-Benz,ML
4JGBB5G_A,2010,Mercedes-Benz,ML
4JGBB8G_A,2010,Mercedes-Benz,ML
4JGBB8G_B,2011,Mercedes-Benz,ML
4JGDA2E_C,2012,Mercedes-Benz,ML
4JGDA5H_D,2013,Mercedes-Benz,ML
4JGDA5J_D,2013,Mercedes-Benz,ML
4JGCB65_6,2006,Mercedes-Benz,R
WDBGA33_X,1999,Mercedes-Benz,S
WDBNG75_Y,2000,Mercedes-Benz,S
WDBNG75_1,2001,Mercedes-Benz,S
WDBNG70_3,2003,Mercedes-Benz,S
WDBNG74_3,2003,Mercedes-Benz,S
WDBNG70_4,2004,Mercedes-Benz,S
WDDNG86_7,2007,Mercedes-Benz,S
WDDNG71_8,2008,Mercedes-Benz,S
WDDNG86_8,2008,Mercedes-Benz,S
WDDNG86_9,2009,Mercedes-Benz,S
WDDUG7J_E,2014,Mercedes-Benz,S
WDBFA76_W,1998,Mercedes-Benz,SL
WDBFA68_X,1999,Mercedes-Benz,SL
WDBSK74_3,2003,Mercedes-Benz,SL
WDBSK75_3,2003,Mercedes-Benz,SL
WDBSK75_4,2004,Mercedes-Benz,SL
WDBSK75_5,2005,Mercedes-Benz,SL
WDBSK71_8,2008,Mercedes-Benz,SL
WDBSK70_9,2009,Mercedes-Benz,SL
WDBKK65_1,2001,Mercedes-Benz,SLK
WDBWK56_5,2005,Mercedes-Benz,SLK
WDBWK54_7,2007,Mercedes-Benz,SLK
WDDPK5H_D,2013,Mercedes-Benz,SLK
1MELM62_T,1996,Mercury,Cougar
2MEFM74_X,1999,Mercury,Grand Marquis
2MEFM75_X,1999,Mercury,Grand Marquis
2MEFM74_Y,2000,Mercury,Grand Marquis
2MEFM75_Y,2000,Mercury,Grand Marquis
2MEHM75_3,2003,Mercury,Grand Marquis
2MEFM74_4,2004,Mercury,Grand Marquis
2MEFM74_5,2005,Mercury,Grand Marquis
2MEFM75_5,2005,Mercury,Grand Marquis
2MEFM74_6,2006,Mercury,Grand Marquis
2MEFM75_8,2008,Mercury,Grand Marquis
4M2YU57_5,2005,Mercury,Mariner
4M2CU97_8,2008,Mercury,Mariner
3MEHM08_8,2008,Mercury,Milan
3MEHM0H_A,2010,Mercury,Milan
3MEHM0J_A,2010,Mercury,Milan
4M2ZU66_Y,2000,Mercury,Mountaineer
4M2DU66_5,2005,Mercury,Mountaineer
4M2EU48_7,2007,Mercury,Mountaineer
1MEFM53_1,2001,Mercury,Sable
2MEPM36_N,1992,Mercury,Topaz
4M2DV11_V,1997,Mercury,Villager
WMWRC33_3,2003,Mini,Cooper
WMWRE33_3,2003,Mini,Cooper
WMWRC33_4,2004,Mini,Cooper
WMWRE33_4,2004,Mini,Cooper
WMWRC33_5,2005,Mini,Cooper
WMWRE33_5,2005,Mini,Cooper
WMWRH33_5,2005,Mini,Cooper
WMWRC33_6,2006,Mini,Cooper
WMWRH33_6,2006,Mini,Cooper
WMWMF33_7,2007,Mini,Cooper
WMWMF73_7,2007,Mini,Cooper
WMWMF33_8,2008,Mini,Cooper
WMWMF73_8,2008,Mini,Cooper
WMWMF73_9,2009,Mini,Cooper
WMWMF7C_A,2010,Mini,Cooper
WMWSV3C_B,2011,Mini,Cooper
WMWML33_8,2008,Mini,Cooper Clubman
WMWMM33_8,2008,Mini,Cooper Clubman
WMWMM33_9,2009,Mini,Cooper Clubman
WMWMM93_9,2009,Mini,Cooper Clubman
WMWZC3C_B,2011,Mini,Cooper Countryman
WMWZB3C_C,2012,Mini,Cooper Countryman
WMWZC3C_D,2013,Mini,Cooper Countryman
4A3AX55_W,1998,Mitsubishi,Eclipse
4A3AE85_1,2001,Mitsubishi,Eclipse
4A3AC74_3,2003,Mitsubishi,Eclipse
4A3AE55_3,2003,Mitsubishi,Eclipse
4A3AE45_5,2005,Mitsubishi,Eclipse
4A3AK24_6,2006,Mitsubishi,Eclipse
4A3AK24_7,2007,Mitsubishi,Eclipse
4A3AL25_8,2008,Mitsubishi,Eclipse
4A4MM31_4,2004,Mitsubishi,Endeavor
4A4MM41_4,2004,Mitsubishi,Endeavor
4A4JN2A_B,2011,Mitsubishi,Endeavor
4A3AA46_Y,2000,Mitsubishi,Galant
4A3AA46_3,2003,Mitsubishi,Galant
4A3AB26_7,2007,Mitsubishi,Galant
4A3AB36_7,2007,Mitsubishi,Galant
4A32B2F_B,2011,Mitsubishi,Galant
4A32B3F_C,2012,Mitsubishi,Galant
JA3AJ26_2,2002,Mitsubishi,Lancer
JA3AJ26_3,2003,Mitsubishi,Lancer
JA3AJ26_4,2004,Mitsubishi,Lancer
JA3AU26_9,2009,Mitsubishi,Lancer
JA32U2F_B,2011,Mitsubishi,Lancer
JA32U2F_F,2015,Mitsubishi,Lancer
JA3AH86_3,2003,Mitsubishi,Lancer Evolution
JA3AW86_8,2008,Mitsubishi,Lancer Evolution
JA4LS31_Y,2000,Mitsubishi,Montero Sport
JA4LS31_2,2002,Mitsubishi,Montero Sport
JA4MT21_3,2003,Mitsubishi,Montero Sport
JA4LS21_4,2004,Mitsubishi,Montero Sport
JA4LS21_9,2009,Mitsubishi,Outlander
JA4AT2A_A,2010,Mitsubishi,Outlander
JA4JT3A_D,2013,Mitsubishi,Outlander
JA4AD3A_G,2016,Mitsubishi,Outlander
1Z7HT32_6,2006,Mitsubishi,Raider
1Z7HC22_7,2007,Mitsubishi,Raider
1N4DL01_W,1998,Nissan,Altima
1N4DL01_X,1999,Nissan,Altima
1N4DL01_1,2001,Nissan,Altima
1N4AL11_2,2002,Nissan,Altima
1N4AL11_3,2003,Nissan,Altima
1N4AL11_4,2004,Nissan,Altima
1N4BL11_4,2004,Nissan,Altima
1N4AL11_5,2005,Nissan,Altima
1N4BL11_5,2005,Nissan,Altima
1N4AL11_6,2006,Nissan,Altima
1N4BL11_6,2006,Nissan,Altima
1N4AL21_7,2007,Nissan,Altima
1N4AL21_8,2008,Nissan,Altima
1N4AL24_8,2008,Nissan,Altima
1N4BL21_8,2008,Nissan,Altima
1N4BL24_8,2008,Nissan,Altima
1N4AL21_9,2009,Nissan,Altima
1N4BL21_9,2009,Nissan,Altima
1N4AL2A_A,2010,Nissan,Altima
1N4BL2A_A,2010,Nissan,Altima
1N4AL2A_B,2011,Nissan,Altima
1N4AL2E_B,2011,Nissan,Altima
1N4AL2A_C,2012,Nissan,Altima
1N4BL2A_C,2012,Nissan,Altima
1N4AL3A_D,2013,Nissan,Altima
1N4BL3A_D,2013,Nissan,Altima
1N4AL3A_E,2014,Nissan,Altima
1N4AL3A_F,2015,Nissan,Altima
1N4AL3A_G,2016,Nissan,Altima
1N4BL3A_G,2016,Nissan,Altima
5N1AA08_4,2004,Nissan,Armada
5N1AA08_5,2005,Nissan,Armada
5N1AA08_6,2006,Nissan,Armada
5N1BA08_7,2007,Nissan,Armada
5N1AA08_8,2008,Nissan,Armada
5N1BA08_8,2008,Nissan,Armada
5N1BA0N_A,2010,Nissan,Armada
5N1AA0N_C,2012,Nissan,Armada
5N1BA0N_E,2014,Nissan,Armada
JN8AZ28_9,2009,Nissan,Cube
JN8AZ2K_A,2010,Nissan,Cube
JN8AZ2K_B,2011,Nissan,Cube
JN8AZ2K_C,2012,Nissan,Cube
1N6DD26_Y,2000,Nissan,Frontier
1N6ED27_Y,2000,Nissan,Frontier
1N6ED27_1,2001,Nissan,Frontier
1N6DD26_2,2002,Nissan,Frontier
1N6ED26_2,2002,Nissan,Frontier
1N6ED27_2,2002,Nissan,Frontier
1N6ED29_3,2003,Nissan,Frontier
1N6ED27_4,2004,Nissan,Frontier
1N6ED29_4,2004,Nissan,Frontier
1N6AD06_5,2005,Nissan,Frontier
1N6AD07_5,2005,Nissan,Frontier
1N6AD07_6,2006,Nissan,Frontier
1N6AD06_7,2007,Nissan,Frontier
1N6AD06_8,2008,Nissan,Frontier
1N6AD0E_A,2010,Nissan,Frontier
1N6AD0E_B,2011,Nissan,Frontier
1N6AD0E_C,2012,Nissan,Frontier
1N6AD0E_D,2013,Nissan,Frontier
1N6AD0E_E,2014,Nissan,Frontier
1N6AD0E_F,2015,Nissan,Frontier
1N6AD0E_G,2016,Nissan,Frontier
1N6AD0F_G,2016,Nissan,Frontier
JN8AF5M_B,2011,Nissan,Juke
JN8AF5M_C,2012,Nissan,Juke
JN1AZ0C_C,2012,Nissan,Leaf
1N4AZ0C_D,2013,Nissan,Leaf
1N4AZ0C_E,2014,Nissan,Leaf
JN1HJ01_N,1992,Nissan,Maxima
JN1CA21_X,1999,Nissan,Maxima
JN1CA31_Y,2000,Nissan,Maxima
JN1DA31_2,2002,Nissan,Maxima
1N4BA41_4,2004,Nissan,Maxima
1N4BA41_5,2005,Nissan,Maxima
1N4BA41_6,2006,Nissan,Maxima
1N4BA41_7,2007,Nissan,Maxima
1N4BA41_8,2008,Nissan,Maxima
1N4AA51_9,2009,Nissan,Maxima
1N4AA5A_A,2010,Nissan,Maxima
1N4AA5A_B,2011,Nissan,Maxima
1N4AA5A_C,2012,Nissan,Maxima
1N4AA5A_D,2013,Nissan,Maxima
1N4AA5A_E,2014,Nissan,Maxima
1N4AA6A_G,2016,Nissan,Maxima
JN8AZ08_3,2003,Nissan,Murano
JN8AZ08_4,2004,Nissan,Murano
JN8AZ08_5,2005,Nissan,Murano
JN8AZ08_6,2006,Nissan,Murano
JN8AZ08_7,2007,Nissan,Murano
JN8AZ18_9,2009,Nissan,Murano
JN8AZ1M_A,2010,Nissan,Murano
JN8AZ1M_B,2011,Nissan,Murano
JN8AZ1M_C,2012,Nissan,Murano
JN8AZ1M_E,2014,Nissan,Murano
5N1AZ2M_F,2015,Nissan,Murano
5N1AZ2M_G,2016,Nissan,Murano
JN8AR05_X,1999,Nissan,Pathfinder
JN8AR07_Y,2000,Nissan,Pathfinder
JN8DR07_1,2001,Nissan,Pathfinder
JN8DR09_1,2001,Nissan,Pathfinder
JN8DR09_2,2002,Nissan,Pathfinder
JN8DR09_3,2003,Nissan,Pathfinder
5N1AR18_5,2005,Nissan,Pathfinder
5N1AR18_6,2006,Nissan,Pathfinder
5N1AR18_7,2007,Nissan,Pathfinder
5N1AR18_8,2008,Nissan,Pathfinder
5N1BR18_8,2008,Nissan,Pathfinder
5N1AR2M_D,2013,Nissan,Pathfinder
5N1AR2M_F,2015,Nissan,Pathfinder
1N6SD16_V,1997,Nissan,Pickup
5N1BV28_7,2007,Nissan,Quest
5N1BV28_9,2009,Nissan,Quest
JN8AE2K_C,2012,Nissan,Quest
JN8AS58_8,2008,Nissan,Rogue
JN8AS58_9,2009,Nissan,Rogue
JN8AS5M_A,2010,Nissan,Rogue
JN8AS5M_B,2011,Nissan,Rogue
JN8AS5M_C,2012,Nissan,Rogue
JN8AS5M_D,2013,Nissan,Rogue
5N1AT2M_E,2014,Nissan,Rogue
JN8AS5M_E,2014,Nissan,Rogue
5N1AT2M_F,2015,Nissan,Rogue
JN8AS5M_F,2015,Nissan,Rogue
KNMAT2M_G,2016,Nissan,Rogue
1N4AB41_X,1999,Nissan,Sentra
3N1CB51_2,2002,Nissan,Sentra
3N1CB51_4,2004,Nissan,Sentra
3N1CB51_6,2006,Nissan,Sentra
3N1AB61_7,2007,Nissan,Sentra
3N1CB61_7,2007,Nissan,Sentra
3N1AB61_8,2008,Nissan,Sentra
3N1AB61_9,2009,Nissan,Sentra
3N1AB6A_A,2010,Nissan,Sentra
3N1AB6A_B,2011,Nissan,Sentra
3N1AB6A_C,2012,Nissan,Sentra
3N1AB7A_D,2013,Nissan,Sentra
3N1AB7A_E,2014,Nissan,Sentra
3N1AB7A_F,2015,Nissan,Sentra
1N6AA06_4,2004,Nissan,Titan
1N6AA07_4,2004,Nissan,Titan
1N6BA06_5,2005,Nissan,Titan
1N6BA06_6,2006,Nissan,Titan
1N6BA07_6,2006,Nissan,Titan
1N6AA07_7,2007,Nissan,Titan
1N6BA06_7,2007,Nissan,Titan
1N6AA06_8,2008,Nissan,Titan
1N6AA07_8,2008,Nissan,Titan
1N6BA06_8,2008,Nissan,Titan
1N6BA07_8,2008,Nissan,Titan
1N6AA07_9,2009,Nissan,Titan
1N6BA07_9,2009,Nissan,Titan
1N6BA0E_A,2010,Nissan,Titan
1N6AA0E_C,2012,Nissan,Titan
1N6BA0E_D,2013,Nissan,Titan
3N1BC13_7,2007,Nissan,Versa
3N1BC13_9,2009,Nissan,Versa
3N1BC1C_A,2010,Nissan,Versa
3N1BC1C_B,2011,Nissan,Versa
3N1CC1A_B,2011,Nissan,Versa
3N1BC1C_C,2012,Nissan,Versa
3N1CN7A_D,2013,Nissan,Versa
3N1CN7A_F,2015,Nissan,Versa
3N1CE2C_E,2014,Nissan,Versa Note
3N1CE2C_F,2015,Nissan,Versa Note
5N1ED28_Y,2000,Nissan,Xterra
5N1ED28_1,2001,Nissan,Xterra
5N1ED28_2,2002,Nissan,Xterra
5N1ED28_3,2003,Nissan,Xterra
5N1ED28_4,2004,Nissan,Xterra
5N1AN08_5,2005,Nissan,Xterra
5N1AN08_6,2006,Nissan,Xterra
5N1AN08_7,2007,Nissan,Xterra
5N1AN08_8,2008,Nissan,Xterra
5N1AN0N_F,2015,Nissan,Xterra
JN1AZ34_4,2004,Nissan,Z
JN1AZ34_5,2005,Nissan,Z
JN1AZ36_5,2005,Nissan,Z
JN1AZ34_6,2006,Nissan,Z
JN1AZ44_9,2009,Nissan,Z
JN1AZ4E_B,2011,Nissan,Z
JN1AZ4E_C,2012,Nissan,Z
JN1AZ4E_D,2013,Nissan,Z
JN1AZ4E_E,2014,Nissan,Z
JN1AZ4E_F,2015,Nissan,Z
1G3NK52_Y,2000,Oldsmobile,Alero
1G3GR62_S,1995,Oldsmobile,Aurora
1GHDT13_3,2003,Oldsmobile,Bravada
1G3WH52_W,1998,Oldsmobile,Intrigue
1P4GP44_V,1997,Plymouth,Grand Voyager
3G7DA03_1,2001,Pontiac,Aztek
1G2HX54_Y,2000,Pontiac,Bonneville
1G2HX52_4,2004,Pontiac,Bonneville
1G2HZ54_4,2004,Pontiac,Bonneville
1G2HZ54_5,2005,Pontiac,Bonneville
2G2FV22_S,1995,Pontiac,Firebird
2G2FV22_Y,2000,Pontiac,Firebird
2G2FS22_1,2001,Pontiac,Firebird
2G2FV22_1,2001,Pontiac,Firebird
2G2FV22_2,2002,Pontiac,Firebird
1G2AL15_7,2007,Pontiac,G5
1G2AN18_9,2009,Pontiac,G5
1G2ZF55_6,2006,Pontiac,G6
1G2ZG55_6,2006,Pontiac,G6
1G2ZH55_6,2006,Pontiac,G6
1G2ZF58_7,2007,Pontiac,G6
1G2ZG58_7,2007,Pontiac,G6
1G2ZH35_7,2007,Pontiac,G6
1G2ZH58_7,2007,Pontiac,G6
1G2ZG57_8,2008,Pontiac,G6
